#---Properties and values from: http://dbpedia.org/resource/Leipzig
Property	Value
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Günther_Ludovici
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Günther_Ludovici
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Leo_Sachs
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ulrich_Rülein_von_Calw
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Klemm
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Otto_Klemm
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/William_Barnes_Wollen
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hugo_Riemann
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/European_Society_for_the_study_of_Human_Evolution
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2014–15_Women's_EHF_Champions_League_main_round
http://dbpedia.org/ontology/district	http://dbpedia.org/resource/Grimma
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Heinrich_Winckler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Richard_von_Volkmann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Barbara_Jagiellon
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Henriette_Goldschmidt
http://dbpedia.org/property/northeast	http://dbpedia.org/resource/Weimar
http://dbpedia.org/property/location	http://dbpedia.org/resource/1962_FIFA_World_Cup_qualification_(UEFA)
http://dbpedia.org/property/city	http://dbpedia.org/resource/2015_Men's_Indoor_Hockey_World_Cup
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Wuttke
http://dbpedia.org/property/location	http://dbpedia.org/resource/Romania_national_football_team_results_(1960–79)
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1986–87_European_Cup_Winners'_Cup
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Amman
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Klaus_Ampler
http://dbpedia.org/property/east	http://dbpedia.org/resource/Kassel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Sabine_Herbst
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adolph_Strümpell
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Brita_Baldus
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Susan_Wayland
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1973–74_UEFA_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Max_Seeburg
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Rohn
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Moritz_Schreber
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Moritz_Schreber
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Peter_Schenk_the_Elder
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hendrik_Jung
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Karl_Theodor_Zarncke
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_VfL_Wolfsburg_season
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Alfred-Kunze-Sportpark
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/August_Conrady
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_FC_Ingolstadt_04_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christoph_Hegendorff
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Jakob_Reiske
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/Angola_at_the_FIFA_World_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Friedrich_Mayer_(theologian)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Kurt_Dossin
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Gottfried_Schicht
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Martin_Petzold
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Paul_Julius_Möbius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Julius_Möbius
http://dbpedia.org/property/location	http://dbpedia.org/resource/2015–16_MSV_Duisburg_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erhard_Kietz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Walter_Brandes
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Walter_Brandes
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Rost_(handballer)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jürgen_Köhler
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/UEFA_Euro_2016_qualifying_Group_D
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gottfried_Heinsius
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Johann_Lasch
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/SOKO_–_Der_Prozess
http://dbpedia.org/property/location	http://dbpedia.org/resource/2015–16_VfL_Bochum_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Albert_Socin
http://dbpedia.org/property/location	http://dbpedia.org/resource/1994–95_DFB-Pokal
http://dbpedia.org/property/location	http://dbpedia.org/resource/1993–94_FC_Bayern_Munich_season
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/St._Peter,_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Franz_Dominic_Grassi
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Franz_Dominic_Grassi
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Erich_Häßler
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Max_Reger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Gottlieb_Ludwig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Fyodor_Braun
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_August_Eckstein
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Homeyer
http://dbpedia.org/property/headquarters	http://dbpedia.org/resource/Friedrich_Hofmeister_Musikverlag
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hermann_Brockhaus
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Felix_Pfeifer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Felix_Pfeifer
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/Porsche_Cayenne
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_Hamburger_SV_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Georg_Schröpfer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alfred_Klingler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gerhard_Pfeiffer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Rust
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_Hertha_BSC_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jan_Schur
http://dbpedia.org/property/east	http://dbpedia.org/resource/Nordhausen
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Maurenbrecher
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Leipsig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Uwe_Bredow
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Anett_Schuck
http://dbpedia.org/property/location	http://dbpedia.org/resource/1997–98_FC_Bayern_Munich_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Elisabeth_of_Bavaria,_Electress_of_Saxony
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolfgang_Losack
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Anger-Crottendorf_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolfgang_Kaden
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aimo_Heilmann
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Polyphon
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Windisch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Theodor_des_Coudres
http://dbpedia.org/property/city	http://dbpedia.org/resource/2015_Women's_Indoor_Hockey_World_Cup
http://dbpedia.org/ontology/recordedIn	http://dbpedia.org/resource/Through_the_Noise
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Wilhelm_Fritzsche
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gerhard_Fanselau
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gustav_Biedermann_Günther
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Hochschule_für_Grafik_und_Buchkunst_Leipzig
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Samuel_Heinicke
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Boris_Fedtschenko
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Theodor_Bergk
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Eduard_Albrecht
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_August_Apel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_August_Apel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hermann_Ebert
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Silvia_Fröhlich
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Paul_Klengel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Klengel
http://dbpedia.org/property/location	http://dbpedia.org/resource/France_national_football_team_results_(2000–present)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Rudolph_Sohm
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Richter
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Seffner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Seffner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Edgar_Hilsenrath
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Leipzig_University
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Adolf_Paul_Johannes_Althaus
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolf_Matthias_Friedrich
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hertha_Thiele
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Erwin_Bumke
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Friedrich_Rochlitz
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Friedrich_Rochlitz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bernard_Katz
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1980_UEFA_European_Under-18_Championship
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Horst_Fischer
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/Netherlands_at_the_FIFA_World_Cup
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Samuel_Weiss
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Bettmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hermann_Carl_Vogel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Adolf_Coccius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Petrus_Mosellanus
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/Leipzig-Heiterblick
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_TSG_1899_Hoffenheim_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_August_Carus
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Allee-Center_railway_station
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Sebastian_Bach
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Ernst_Weiss
http://dbpedia.org/property/location	http://dbpedia.org/resource/2014–15_SV_Darmstadt_98_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Karl_Trabalski
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Heinrich_Triepel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Henry_Hugh_Pierson
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Eberhard_Esche
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christian_Hermann_Weisse
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christian_Hermann_Weisse
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Artūrs_Kulda
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Gustav_Schlick
http://dbpedia.org/property/venue	http://dbpedia.org/resource/1913_UCI_Track_Cycling_World_Championships
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Fritz_Lickint
http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Robert_Turner_(scientist)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Alois_Kolb
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/History_of_Leipzig
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans_von_Halban
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Bruno_Keil
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ernst_G._W._Keyl
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johannes_Wislicenus
http://dbpedia.org/property/premiereLocation	http://dbpedia.org/resource/Violin_Concerto_(Brahms)
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_SV_Darmstadt_98_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Matthias_Liebers
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Max_Weber_(racewalker)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Adam_Bergk
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_RB_Leipzig_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Luther
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Klaus_Renft_Combo
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Comparex
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Wolfgang_Fortner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Tilo_Baumgartel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Harald_Ekwall
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Paul_Koebe
http://dbpedia.org/property/location	http://dbpedia.org/resource/2011–12_DFB-Pokal
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jörg_Kirsten
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Erdmann
http://dbpedia.org/ontology/headquarter	http://dbpedia.org/resource/Einkommende_Zeitungen
http://dbpedia.org/ontology/locationCity	http://dbpedia.org/resource/Genuin_(record_label)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Micaela_Schäfer
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Hermann_Franz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Karl_Biedermann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Friedrich_Karl_Biedermann
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Gottlob_Böhme
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_FC_Bayern_Munich_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johann_Christian_Lobe
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Alfred_Fischer_(botanist)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Hans-Karl_Stepp
http://dbpedia.org/property/deathPlace	http://dbpedia.org/resource/Hans-Karl_Stepp
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Michael_Obst
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Brugmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Nicole_Hetzer
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Günther_Enderlein
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Caroline_of_Berlepsch
http://dbpedia.org/ontology/wikiPageRedirects	http://dbpedia.org/resource/UN/LOCODE:DELEJ
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gerhard_Hund
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johannes_Minckwitz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gottfried_Welsch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Gutbrod
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Reinhardt
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Walter_Niemann_(composer)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hannelore_Zober
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Albert_Matterstock
http://dbpedia.org/property/location	http://dbpedia.org/resource/2013–14_VfB_Stuttgart_II_season
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gabriele_Wetzko
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2003_UEFA_Women's_Under-19_Championship
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Carl_Riedel
http://dbpedia.org/ontology/hometown	http://dbpedia.org/resource/Boiled_Kilt
http://dbpedia.org/property/north	http://dbpedia.org/resource/Gera
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Max_Hödel
http://dbpedia.org/property/city	http://dbpedia.org/resource/The_Stages_of_Life
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Benjamin_Bellot
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans-Peter_Koppe
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Max_Spohr
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Salomon_Jadassohn
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Conrad_Pflüger
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/Leipzig_Homicide
http://dbpedia.org/property/location	http://dbpedia.org/resource/2013–14_MSV_Duisburg_season
http://dbpedia.org/property/location	http://dbpedia.org/resource/2016–17_Eintracht_Frankfurt_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Justus_Menius
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Sarfert
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Walter_Hempel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Walter_Hempel
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/2006_FIFA_World_Cup_knockout_stage
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ibrahim_Böhme
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Alexander_Schuck
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rudolf_Breslauer
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1966_FIFA_World_Cup_qualification_(UEFA)
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig_Industriegelände_West_railway_station
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Josefin_Donat
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Rolf_Fränkel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Józef_Aleksander_Jabłonowski
http://purl.org/linguistics/gold/hypernym	http://dbpedia.org/resource/1993–94_VfB_Leipzig_season
http://dbpedia.org/property/location	http://dbpedia.org/resource/1993–94_VfB_Leipzig_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Georg_Friedrich_Roscher
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Walter_Brugmann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Stefan_Herbst
http://dbpedia.org/property/location	http://dbpedia.org/resource/France_national_football_team_results_(1960–79)
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Friedrich_Ludwig_Meissner
http://dbpedia.org/property/location	http://dbpedia.org/resource/1962_FIFA_World_Cup_qualification
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Christian_Bruhns
http://dbpedia.org/ontology/ground	http://dbpedia.org/resource/2013–14_RB_Leipzig_season
http://dbpedia.org/property/location	http://dbpedia.org/resource/2013–14_RB_Leipzig_season
http://dbpedia.org/ontology/homeStadium	http://dbpedia.org/resource/2013–14_RB_Leipzig_season
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Ernst_Ihbe
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Aris_Kalaizis
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Conrad_Weygand
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Conrad_Weygand
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Carl_Wagner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Schumann_(resistance_fighter)
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Christoph_Ernst_Luthardt
http://dbpedia.org/property/location	http://dbpedia.org/resource/1906_German_football_championship
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Zimmern
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Sabine_Rantzsch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Martin_Petzoldt
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georges_Mora
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Falk_Balzer
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Wilhelm_Wachsmuth
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Brunner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Picander
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Werner_Freyberg
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Werner_Freyberg
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Georg_Unger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Georg_Unger
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gottfried_Mascov
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Johann_Friedrich_Schleusner
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Otto_Schüssler
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Gläser
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Peter_Gläser
http://dbpedia.org/property/location	http://dbpedia.org/resource/Belgium_national_football_team_results_–_unofficial_matches
http://dbpedia.org/ontology/headquarter	http://dbpedia.org/resource/Air_Lipsia
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Helmut_Walcha
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Theodor_Wilhelm_Danzel
http://dbpedia.org/ontology/assembly	http://dbpedia.org/resource/Porsche_Carrera_GT
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Gottfried_Vopelius
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Gohlis_railway_station
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/Iran_at_the_FIFA_World_Cup
http://dbpedia.org/property/location	http://dbpedia.org/resource/2005–06_DFB-Pokal
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Hans_Hartung
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Uwe_Gasch
http://dbpedia.org/ontology/populationPlace	http://dbpedia.org/resource/Asians_in_Germany
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Frank_Henze
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Isidor_Fisch
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Isidor_Fisch
http://dbpedia.org/property/borough	http://dbpedia.org/resource/Leipzig-Thekla_railway_station
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Karl_Friedrich_August_Kahnis
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johannes_Meisenheimer
http://dbpedia.org/ontology/location	http://dbpedia.org/resource/S-Bahn_Mitteldeutschland
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Gisela_Uhlen
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Katja_Wächter
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Eva_Pflug
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Peter_Frantz
http://dbpedia.org/property/birthPlace	http://dbpedia.org/resource/Peter_Frantz
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bruno_Vogel
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Simone_Kermes
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Henri_Junghänel
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Fred_Delmare
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Jacob_August_Franckenstein
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Jacob_August_Franckenstein
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Thomas_W._Gaehtgens
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Adolf_Böttger
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Thomas_Kunze
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Heinrich_Fleißner
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Maria_Theresa_of_Austria_(1767–1827)
http://dbpedia.org/ontology/city	http://dbpedia.org/resource/Die_Gartenlaube
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Auguste_Schmidt
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ludwig_Reichenbach
http://dbpedia.org/property/rd2t1Loc	http://dbpedia.org/resource/1933_International_Lawn_Tennis_Challenge
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Albert_Henry_Payne
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Ernst_Haeussermann
http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Christine_Hohmann-Dennhardt
http://dbpedia.org/ontology/deathPlace	http://dbpedia.org/resource/Johannes_Ilberg
http://dbpedia.org/property/stadium	http://dbpedia.org/resource/1969_UEFA_European_Under-18_Championship
