"EntityType"	"totalSameAs"
"http://dbpedia.org/class/yago/Wikicat20th-centuryBritishWriters"	2024
"http://dbpedia.org/class/yago/Wikicat20th-centuryCanadianNovelists"	2024
"http://dbpedia.org/class/yago/WikicatMalaysianFootballers"	2024
"http://dbpedia.org/class/yago/WikicatAmericanFootballReturnSpecialists"	2024
"http://dbpedia.org/class/yago/Wikicat1943Ships"	2023
"http://dbpedia.org/class/yago/WikicatVillagesInBuckinghamshire"	2023
"http://dbpedia.org/class/yago/Notation106808493"	2023
"http://dbpedia.org/class/yago/WikicatWarsInvolvingFrance"	2023
"http://dbpedia.org/class/yago/WikicatCommonwealthGamesGoldMedallistsForEngland"	2022
"http://dbpedia.org/class/yago/WikicatBarnetF.C.Players"	2022
"http://dbpedia.org/class/yago/Distributor110018861"	2022
"http://dbpedia.org/class/yago/WikicatVillagesInBotswana"	2022
"http://dbpedia.org/class/yago/Wikicat2007TelevisionEpisodes"	2021
"http://dbpedia.org/class/yago/WikicatNobelPeacePrizeLaureates"	2021
"http://dbpedia.org/class/yago/WikicatCitiesInThePhilippines"	2021
"http://dbpedia.org/class/yago/Wikicat1930sWestern(genre)Films"	2021
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfTheWarOf1812"	2021
"http://dbpedia.org/class/yago/WikicatGermanTelevisionActors"	2021
"http://dbpedia.org/class/yago/WikicatNorwegianComposers"	2020
"http://dbpedia.org/class/yago/WikicatVocalDuets"	2020
"http://dbpedia.org/class/yago/WikicatSuburbsOfAdelaide"	2020
"http://dbpedia.org/class/yago/WikicatWorldHeritageSitesInFrance"	2020
"http://dbpedia.org/class/yago/WikicatSwedishMaleSingers"	2019
"http://dbpedia.org/class/yago/WikicatOlympicSilverMedalistsForJapan"	2019
"http://dbpedia.org/class/yago/WikicatEncyclopedias"	2019
"http://dbpedia.org/class/yago/WikicatIndianMonarchs"	2019
"http://dbpedia.org/class/yago/WikicatPashas"	2018
"http://dbpedia.org/class/yago/WikicatPeopleFromCalgary"	2018
"http://dbpedia.org/class/yago/WikicatPublicHighSchoolsInFlorida"	2018
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInKhashCounty"	2018
"http://dbpedia.org/class/yago/WikicatBarredSpiralGalaxies"	2018
"http://dbpedia.org/class/yago/Immunologist110199902"	2017
"http://dbpedia.org/class/yago/WikicatMedicinalPlantsOfAsia"	2017
"http://dbpedia.org/class/yago/WikicatVillagesInKętrzynCounty"	2017
"http://dbpedia.org/class/yago/WikicatAncientRomanSaints"	2017
"http://dbpedia.org/class/yago/WikicatTreatiesOfEcuador"	2017
"http://dbpedia.org/class/yago/WikicatBrazilianPoliticians"	2016
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInSichuan"	2016
"http://dbpedia.org/class/yago/WikicatCaribbeanSeriesPlayers"	2016
"http://dbpedia.org/class/yago/WikicatBasketballPlayersFromIndiana"	2016
"http://dbpedia.org/class/yago/WikicatEnglishKnights"	2015
"http://dbpedia.org/class/yago/Wikicat1921Films"	2015
"http://dbpedia.org/class/yago/WikicatScienceWriters"	2015
"http://dbpedia.org/class/yago/WikicatAmericanTelevisionSportsAnnouncers"	2015
"http://dbpedia.org/class/yago/WikicatSportsVideoGames"	2015
"http://dbpedia.org/class/yago/WikicatEuropeanCommissioners"	2015
"http://dbpedia.org/class/yago/WikicatCzechPainters"	2015
"http://dbpedia.org/class/yago/WikicatTreatiesOfPortugal"	2014
"http://dbpedia.org/class/yago/Squad108218122"	2014
"http://dbpedia.org/class/yago/WikicatNumber-oneDebutSingles"	2013
"http://dbpedia.org/class/yago/WikicatAlbanianPoliticians"	2013
"http://dbpedia.org/class/yago/WikicatPersonalComputers"	2013
"http://dbpedia.org/class/yago/WikicatReptilesOfAfrica"	2013
"http://dbpedia.org/class/yago/Wikicat19th-centuryChurchBuildings"	2012
"http://dbpedia.org/class/yago/WikicatCompaniesOfCanada"	2012
"http://dbpedia.org/class/yago/WikicatTownsInNewHampshire"	2012
"http://dbpedia.org/class/yago/WikicatHamletsInCornwall"	2011
"http://dbpedia.org/class/yago/Polynomial105861855"	2011
"http://dbpedia.org/class/yago/WikicatMoscowMetroStations"	2011
"http://dbpedia.org/class/yago/BaseballLeague108231874"	2010
"http://dbpedia.org/class/yago/WikicatIranInternationalFootballers"	2010
"http://dbpedia.org/class/yago/WikicatLinuxDistributions"	2010
"http://dbpedia.org/class/yago/WikicatSovietDissidents"	2010
"http://dbpedia.org/class/yago/WikicatTreatiesOfBosniaAndHerzegovina"	2010
"http://dbpedia.org/class/yago/WikicatNorwegianWomenInPolitics"	2010
"http://dbpedia.org/class/yago/Playmate110441037"	2009
"http://dbpedia.org/class/yago/WikicatDeportivoCaliFootballers"	2008
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInPernambuco"	2008
"http://dbpedia.org/class/yago/WikicatMediaCompaniesOfTheUnitedStates"	2008
"http://dbpedia.org/class/yago/WikicatMinorLeagueBaseballVenues"	2008
"http://dbpedia.org/class/yago/WikicatBalletChoreographers"	2008
"http://dbpedia.org/class/yago/WikicatCommunesOfTheProvinceOfCremona"	2008
"http://dbpedia.org/class/yago/WikicatUnitsOfMeasurement"	2007
"http://dbpedia.org/class/yago/Wikicat17th-centuryPhysicians"	2007
"http://dbpedia.org/class/yago/WikicatFictionalCharactersFromNewYorkCity"	2007
"http://dbpedia.org/class/yago/WikicatFrenchFencers"	2007
"http://dbpedia.org/class/yago/WikicatFilmsAboutDogs"	2007
"http://dbpedia.org/class/yago/WikicatMacedonianFootballers"	2007
"http://dbpedia.org/class/yago/WikicatAmericanAerospaceEngineers"	2007
"http://dbpedia.org/class/yago/WikicatBritishExpatriatesInTheUnitedStates"	2006
"http://dbpedia.org/class/yago/Pyridine114692510"	2006
"http://dbpedia.org/class/yago/WikicatAmericanPeopleOfRomanianDescent"	2006
"http://dbpedia.org/class/yago/WikicatPyridines"	2006
"http://dbpedia.org/class/yago/WikicatFrenchNovels"	2006
"http://dbpedia.org/class/yago/WikicatPennsylvaniaStateSenators"	2006
"http://dbpedia.org/class/yago/WikicatAmericanTheatreManagersAndProducers"	2006
"http://dbpedia.org/class/yago/WikicatRadioStationsInFlorida"	2006
"http://dbpedia.org/class/yago/WikicatPeopleOfTheTrojanWar"	2006
"http://dbpedia.org/class/yago/WikicatRomanTownsAndCitiesInItaly"	2006
"http://dbpedia.org/class/yago/WikicatEnglishRenaissancePlays"	2005
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesEstablishedIn1850"	2005
"http://dbpedia.org/class/yago/WikicatAcademicsOfTheUniversityOfManchester"	2005
"http://dbpedia.org/class/yago/WikicatFolkMusicians"	2005
"http://dbpedia.org/class/yago/WikicatAmericanChristianMissionaries"	2005
"http://dbpedia.org/class/yago/WikicatVillagesInThanjavurDistrict"	2005
"http://dbpedia.org/class/yago/Chloride115017604"	2005
"http://dbpedia.org/class/yago/Wikicat20th-centuryCanadianActresses"	2004
"http://dbpedia.org/class/yago/WikicatOrlandoMagicPlayers"	2004
"http://dbpedia.org/class/yago/WikicatWycombeWanderersF.C.Players"	2004
"http://dbpedia.org/class/yago/WikicatOlympicGoldMedalistsForAustralia"	2004
"http://dbpedia.org/class/yago/WikicatBuddhistPhilosophicalConcepts"	2003
"http://dbpedia.org/class/yago/WikicatRiversOfSibiuCounty"	2003
"http://dbpedia.org/class/yago/WikicatCivicPlatformPoliticians"	2003
"http://dbpedia.org/class/yago/WikicatEnglishNewWaveMusicalGroups"	2003
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1952"	2003
"http://dbpedia.org/class/yago/WikicatCanadaMen'sInternationalSoccerPlayers"	2002
"http://dbpedia.org/class/yago/WikicatEnglishAstronomers"	2002
"http://dbpedia.org/class/yago/WikicatSanJoseSharksPlayers"	2002
"http://dbpedia.org/class/yago/WikicatYugoslavFootballManagers"	2001
"http://dbpedia.org/class/yago/WikicatFilipinoPeople"	2001
"http://dbpedia.org/class/yago/WikicatMilitaryUnitsAndFormationsDisestablishedIn1865"	2001
"http://dbpedia.org/class/yago/WikicatPeopleFromAlbany,NewYork"	2001
"http://dbpedia.org/class/yago/Mascot110297234"	2001
"http://dbpedia.org/class/yago/WikicatGoiásEsporteClubePlayers"	2001
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn2006"	2001
"http://dbpedia.org/class/yago/WikicatRowersAtThe2000SummerOlympics"	2001
"http://dbpedia.org/class/yago/Wikicat2003LiveAlbums"	2001
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfTheProvinceOfMessina"	2000
"http://dbpedia.org/class/yago/WikicatRussianClassicalPianists"	1999
"http://dbpedia.org/class/yago/WikicatPFCLevskiSofiaPlayers"	1999
"http://dbpedia.org/class/yago/WikicatShonanBellmarePlayers"	1999
"http://dbpedia.org/class/yago/Electric103268790"	1999
"http://dbpedia.org/class/yago/WikicatAustrianMusicians"	1999
"http://dbpedia.org/class/yago/WikicatOlympicCyclistsOfFrance"	1999
"http://dbpedia.org/class/yago/WikicatLakesOfNovaScotia"	1999
"http://dbpedia.org/class/yago/WikicatUkrainianFootballManagers"	1998
"http://dbpedia.org/class/yago/High-angleGun103517982"	1998
"http://dbpedia.org/class/yago/WikicatStateHighwaysInMaryland"	1998
"http://dbpedia.org/class/yago/Mortar103786715"	1998
"http://dbpedia.org/class/yago/WikicatA.S.LivornoCalcioPlayers"	1997
"http://dbpedia.org/class/yago/WikicatEducationalInstitutionsEstablishedIn1967"	1997
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1987"	1997
"http://dbpedia.org/class/yago/WikicatMinnesotaTimberwolvesPlayers"	1996
"http://dbpedia.org/class/yago/WikicatPhilosophersOfReligion"	1996
"http://dbpedia.org/class/yago/WikicatTorontoRaptorsPlayers"	1996
"http://dbpedia.org/class/yago/WikicatVillagesInKoszalinCounty"	1995
"http://dbpedia.org/class/yago/WikicatAmbassadorsOfFrance"	1995
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1978"	1995
"http://dbpedia.org/class/yago/WikicatConstellations"	1994
"http://dbpedia.org/class/yago/WikicatAutomotivePioneers"	1994
"http://dbpedia.org/class/yago/WikicatPeopleFromCornwall"	1994
"http://dbpedia.org/class/yago/Wikicat1969Songs"	1994
"http://dbpedia.org/class/yago/MagnitudeRelation113815152"	1993
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1847"	1993
"http://dbpedia.org/class/yago/WikicatAmericanFootballPlacekickers"	1993
"http://dbpedia.org/class/yago/Wikicat2008DebutAlbums"	1992
"http://dbpedia.org/class/yago/Special107166851"	1992
"http://dbpedia.org/class/yago/WikicatItalian-languageSingers"	1992
"http://dbpedia.org/class/yago/Offer107164546"	1992
"http://dbpedia.org/class/yago/WikicatAustrianMaleFilmActors"	1991
"http://dbpedia.org/class/yago/WikicatSt.PaulSaints(AA)Players"	1991
"http://dbpedia.org/class/yago/WikicatTreatiesOfTheRepublicOfMacedonia"	1991
"http://dbpedia.org/class/yago/WikicatSpecialEconomicZones"	1991
"http://dbpedia.org/class/yago/WikicatAlternativeMetalAlbums"	1991
"http://dbpedia.org/class/yago/WikicatArgentineWriters"	1990
"http://dbpedia.org/class/yago/Provost110486468"	1990
"http://dbpedia.org/class/yago/Cloud111439690"	1990
"http://dbpedia.org/ontology/Photographer"	1990
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInBoluProvince"	1989
"http://dbpedia.org/class/yago/WikicatRareDogBreeds"	1989
"http://dbpedia.org/class/yago/WikicatActorsInHindiCinema"	1989
"http://dbpedia.org/class/yago/WikicatSriLankanCricketers"	1989
"http://dbpedia.org/class/yago/WikicatBritishMedicalDoctors"	1989
"http://dbpedia.org/class/yago/WikicatInsectsOfRéunion"	1989
"http://dbpedia.org/class/yago/PrimeNumber113594302"	1988
"http://dbpedia.org/class/yago/WikicatTelevisionProgramsFeaturingPuppetry"	1988
"http://dbpedia.org/class/yago/WikicatPersianPeople"	1988
"http://dbpedia.org/class/yago/WikicatPrimeNumbers"	1988
"http://dbpedia.org/class/yago/Prime113594005"	1988
"http://dbpedia.org/class/yago/PureMathematics106003682"	1988
"http://dbpedia.org/class/yago/Mathematics106000644"	1988
"http://dbpedia.org/class/yago/WikicatDanishWriters"	1987
"http://dbpedia.org/class/yago/WikicatFrenchIllustrators"	1987
"http://dbpedia.org/class/yago/Numismatist110366779"	1987
"http://dbpedia.org/class/yago/WikicatArchaeologicalSitesInEgypt"	1987
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfBrazil"	1987
"http://dbpedia.org/class/yago/WikicatSingersFromLosAngeles,California"	1987
"http://www.wikidata.org/entity/Q33231"	1986
"http://dbpedia.org/class/yago/WikicatMusiciansFromKent"	1986
"http://dbpedia.org/class/yago/WikicatAmericanSportswriters"	1985
"http://dbpedia.org/class/yago/WikicatMusicalTrios"	1985
"http://dbpedia.org/class/yago/WikicatOldWorldMonkeys"	1985
"http://dbpedia.org/class/yago/WikicatRiversOfPennsylvania"	1985
"http://dbpedia.org/class/yago/WikicatBaronetsInTheBaronetageOfGreatBritain"	1984
"http://dbpedia.org/class/yago/WikicatCanadianExpatriateSoccerPlayers"	1984
"http://dbpedia.org/class/yago/WikicatAmericanLong-distanceRunners"	1984
"http://dbpedia.org/class/yago/Peptide114743046"	1984
"http://dbpedia.org/class/yago/WikicatWomen'sNationalAssociationFootballTeams"	1984
"http://dbpedia.org/class/yago/Wikicat1965Albums"	1983
"http://dbpedia.org/class/yago/Past115120823"	1983
"http://dbpedia.org/class/yago/WikicatTreatiesOfMorocco"	1983
"http://dbpedia.org/class/yago/WikicatJapaneseScreenwriters"	1983
"http://dbpedia.org/class/yago/History115121406"	1983
"http://dbpedia.org/class/yago/WikicatRecreativoDeHuelvaFootballers"	1983
"http://dbpedia.org/class/yago/WikicatNationsAtThe2004SummerOlympics"	1983
"http://dbpedia.org/class/yago/WikicatTunisianFootballers"	1983
"http://dbpedia.org/class/yago/WikicatAnti–deathPenaltyActivists"	1982
"http://dbpedia.org/class/yago/WikicatModenaF.C.Players"	1982
"http://dbpedia.org/class/yago/WikicatSportingDeGijónFootballers"	1981
"http://dbpedia.org/class/yago/WikicatMusiciansFromOhio"	1981
"http://dbpedia.org/class/yago/WikicatDefunctMagazinesOfTheUnitedStates"	1981
"http://dbpedia.org/class/yago/WikicatDefunctMotorVehicleManufacturersOfFrance"	1981
"http://dbpedia.org/class/yago/WikicatWoodpeckers"	1980
"http://dbpedia.org/class/yago/WikicatAstronomicalObjectsDiscoveredIn1909"	1980
"http://dbpedia.org/class/yago/Woodpecker101838598"	1980
"http://dbpedia.org/class/yago/WikicatAlumniOfStJohn'sCollege,Oxford"	1980
"http://dbpedia.org/class/yago/Wikicat1970Songs"	1980
"http://dbpedia.org/class/yago/WikicatPeopleFromSaintPaul,Minnesota"	1980
"http://dbpedia.org/class/yago/Wikicat2008Novels"	1979
"http://dbpedia.org/class/yago/WikicatEnglish-languageBooks"	1979
"http://dbpedia.org/class/yago/WikicatPoliticalBooks"	1979
"http://dbpedia.org/class/yago/WikicatAssociationFootballPlayersWhoDiedWhilePlaying"	1979
"http://dbpedia.org/class/yago/WikicatSegaMasterSystemGames"	1978
"http://dbpedia.org/class/yago/WikicatEnglishMaleChildActors"	1977
"http://dbpedia.org/class/yago/CoupD'etat101145015"	1977
"http://dbpedia.org/class/yago/WikicatUNICEFPeople"	1977
"http://dbpedia.org/class/yago/WikicatEnglishNewWaveMusicians"	1977
"http://dbpedia.org/class/yago/PoliceDepartment108121542"	1976
"http://dbpedia.org/class/yago/WikicatDinosaursOfEurope"	1976
"http://dbpedia.org/class/yago/WikicatADODenHaagPlayers"	1976
"http://dbpedia.org/class/yago/Wikicat21st-centuryWriters"	1976
"http://dbpedia.org/class/yago/WikicatBirdsOfKenya"	1975
"http://dbpedia.org/class/yago/WikicatNottinghamshireCricketers"	1975
"http://dbpedia.org/class/yago/UrbanLegend106682952"	1975
"http://dbpedia.org/class/yago/WikicatJapaneseJuniorColleges"	1975
"http://dbpedia.org/class/yago/Ruminant102399000"	1974
"http://dbpedia.org/class/yago/WikicatMusiciansFromMontreal"	1974
"http://dbpedia.org/ontology/GreenAlga"	1974
"http://dbpedia.org/class/yago/WikicatSocialGroupsOfPakistan"	1974
"http://dbpedia.org/class/yago/WikicatEnglish-languageVideoAlbums"	1974
"http://dbpedia.org/class/yago/WikicatSportsRadioStationsInTheUnitedStates"	1974
"http://dbpedia.org/class/yago/Wikicat1927Films"	1974
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1956"	1974
"http://dbpedia.org/class/yago/WikicatDistrictsOfYemen"	1974
"http://dbpedia.org/class/yago/TeamSport100887544"	1973
"http://dbpedia.org/class/yago/WikicatWestIndianCricketers"	1973
"http://dbpedia.org/class/yago/WikicatPeopleFromChennai"	1973
"http://dbpedia.org/class/yago/WikicatNewWorldMonkeys"	1973
"http://dbpedia.org/class/yago/WikicatMountainsOfSouthKorea"	1973
"http://dbpedia.org/class/yago/WikicatGimnasiaYEsgrimaDeLaPlataFootballers"	1972
"http://dbpedia.org/class/yago/Wikicat13th-centuryItalianPeople"	1972
"http://dbpedia.org/class/yago/WikicatPlants"	1971
"http://dbpedia.org/class/yago/WikicatBritishRowers"	1971
"http://dbpedia.org/class/yago/WikicatA&MRecordsArtists"	1971
"http://dbpedia.org/class/yago/WikicatTreatiesOfCuba"	1971
"http://dbpedia.org/class/yago/WikicatCostaRicaInternationalFootballers"	1971
"http://dbpedia.org/class/yago/WikicatLGBTWritersFromEngland"	1971
"http://dbpedia.org/class/yago/WikicatEuropeanFormulaTwoChampionshipDrivers"	1971
"http://dbpedia.org/class/yago/WikicatLawClerksOfTheSupremeCourtOfTheUnitedStates"	1970
"http://dbpedia.org/class/yago/WikicatAustralianPoliticians"	1970
"http://dbpedia.org/class/yago/Wikicat20th-centurySpanishPainters"	1970
"http://dbpedia.org/class/yago/WikicatMusiciansFromVienna"	1969
"http://dbpedia.org/class/yago/WikicatShipwrecks"	1969
"http://dbpedia.org/class/yago/WikicatGraphicalUserInterfaces"	1968
"http://dbpedia.org/class/yago/WikicatPeopleFromQueensland"	1968
"http://dbpedia.org/class/yago/GraphicalUserInterface106575681"	1968
"http://dbpedia.org/class/yago/Wikicat2000sScienceFictionNovels"	1968
"http://dbpedia.org/class/yago/WikicatWakefieldTrinityWildcatsPlayers"	1968
"http://dbpedia.org/class/yago/WikicatVillagesInŁomżaCounty"	1968
"http://dbpedia.org/class/yago/WikicatAnimalsDescribedIn1989"	1968
"http://dbpedia.org/class/yago/WikicatDistrictsOfSwitzerland"	1968
"http://dbpedia.org/class/yago/WikicatFeministArtists"	1967
"http://dbpedia.org/class/yago/Roundhead110540656"	1967
"http://dbpedia.org/class/yago/WikicatRoundheads"	1967
"http://dbpedia.org/class/yago/WikicatBritishSculptors"	1967
"http://dbpedia.org/class/yago/WikicatCantatasByJohannSebastianBach"	1967
"http://dbpedia.org/class/yago/Wikicat21st-centuryAnglicanBishops"	1966
"http://dbpedia.org/class/yago/WikicatUnitedStatesArmyAirForcesPilotsOfWorldWarII"	1966
"http://dbpedia.org/class/yago/WikicatTreatiesOfTunisia"	1966
"http://dbpedia.org/class/yago/WikicatMedievalHistorians"	1965
"http://dbpedia.org/class/yago/WikicatFormerMunicipalitiesOfSouthHolland"	1965
"http://dbpedia.org/class/yago/WikicatTownsInVermont"	1965
"http://dbpedia.org/class/yago/WikicatWimbledonChampionshipsByYear"	1965
"http://dbpedia.org/class/yago/WikicatCatalanWriters"	1964
"http://dbpedia.org/class/yago/WikicatFormerPopulatedPlacesInGreece"	1964
"http://dbpedia.org/class/yago/WikicatRailwayLinesInJapan"	1964
"http://dbpedia.org/class/yago/WikicatAlianzaLimaFootballers"	1964
"http://dbpedia.org/class/yago/WikicatStadeDeReimsPlayers"	1964
"http://dbpedia.org/class/yago/WikicatNonlinearNarrativeFilms"	1964
"http://dbpedia.org/class/yago/WikicatFCLausanne-SportPlayers"	1964
"http://dbpedia.org/class/yago/Racetrack104037625"	1964
"http://dbpedia.org/class/yago/Wikicat19th-centuryEnglishMedicalDoctors"	1963
"http://dbpedia.org/class/yago/Footbridge103379828"	1963
"http://dbpedia.org/class/yago/WikicatStateHighwaysInPennsylvania"	1963
"http://dbpedia.org/class/yago/WikicatCitiesAndTownsInSlovakia"	1962
"http://dbpedia.org/class/yago/WikicatAlgerianPeople"	1962
"http://dbpedia.org/class/yago/WikicatBoxersAtThe2012SummerOlympics"	1962
"http://dbpedia.org/class/yago/WikicatJazzTrombonists"	1962
"http://dbpedia.org/class/yago/WikicatPeopleFromNorfolk"	1961
"http://dbpedia.org/class/yago/WikicatPeopleFromBradford"	1961
"http://dbpedia.org/class/yago/WikicatBritishIndependentRecordLabels"	1961
"http://dbpedia.org/class/yago/WikicatAustralianSwimmers"	1960
"http://dbpedia.org/class/yago/WikicatCarManufacturers"	1960
"http://dbpedia.org/class/yago/WikicatCaliforniaLawyers"	1960
"http://dbpedia.org/class/yago/WikicatPrisonersInTheTowerOfLondon"	1960
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesOfTheByzantineEmpire"	1960
"http://dbpedia.org/ontology/LacrossePlayer"	1960
"http://dbpedia.org/class/yago/WikicatOlympicAthletesOfSweden"	1960
"http://dbpedia.org/class/yago/WikicatManuscripts"	1960
"http://dbpedia.org/class/yago/WikicatCanadianHistorians"	1959
"http://dbpedia.org/class/yago/WikicatActressesInMalayalamCinema"	1959
"http://dbpedia.org/class/yago/WikicatOlympicBronzeMedalistsForNorway"	1959
"http://dbpedia.org/class/yago/WikicatPhilologists"	1959
"http://dbpedia.org/class/yago/Woodwind104598582"	1958
"http://dbpedia.org/class/yago/WikicatAmericanLiteraryMagazines"	1958
"http://dbpedia.org/class/yago/WikicatSpanishStageActors"	1958
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInEgypt"	1958
"http://dbpedia.org/class/yago/WikicatVines"	1958
"http://dbpedia.org/class/yago/WikicatPanioniosG.S.S.Players"	1957
"http://dbpedia.org/class/yago/WikicatAmericanSerialKillers"	1957
"http://dbpedia.org/class/yago/Officer110371741"	1957
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInTheProvinceOfTarragona"	1957
"http://dbpedia.org/class/yago/WikicatBrazilianSingers"	1956
"http://dbpedia.org/class/yago/WikicatPeopleFromBirmingham,Alabama"	1956
"http://dbpedia.org/class/yago/Ritual101027859"	1956
"http://dbpedia.org/class/yago/WikicatGermanNobelLaureates"	1956
"http://dbpedia.org/class/yago/WikicatNeuchâtelXamaxPlayers"	1956
"http://dbpedia.org/class/yago/Artillery108389297"	1956
"http://dbpedia.org/class/yago/WikicatNorthMelbourneFootballClubPlayers"	1956
"http://dbpedia.org/class/yago/WikicatAssociaçãoAcadémicaDeCoimbraPlayers"	1956
"http://dbpedia.org/class/yago/WikicatM-typeMain-sequenceStars"	1956
"http://dbpedia.org/class/yago/WikicatBundeswehrMilitaryAthletes"	1955
"http://dbpedia.org/class/yago/WikicatPrefecturesInFrance"	1955
"http://dbpedia.org/class/yago/WikicatPeopleFromOklahomaCity,Oklahoma"	1955
"http://dbpedia.org/class/yago/WikicatAirportsInChile"	1955
"http://dbpedia.org/class/yago/WikicatPopulatedPlacesInLimburg(Netherlands)"	1954
"http://dbpedia.org/class/yago/WikicatIranianWriters"	1954
"http://dbpedia.org/class/yago/WikicatAlumniOfClareCollege,Cambridge"	1954
"http://dbpedia.org/class/yago/WikicatTimeTravelFilms"	1953
"http://dbpedia.org/class/yago/WikicatRepublicPicturesFilms"	1953
"http://dbpedia.org/class/yago/WikicatMiddleAges"	1953
"http://dbpedia.org/class/yago/WikicatMunicipalitiesInTheProvinceOfAlicante"	1953
"http://dbpedia.org/class/yago/WikicatSoccerClubsInTheUnitedStates"	1953
"http://dbpedia.org/class/yago/WikicatNationalBasketballTeams"	1953
"http://dbpedia.org/class/yago/Supergiant109450708"	1952
"http://dbpedia.org/class/yago/WikicatPhillipsAcademyAlumni"	1952
"http://dbpedia.org/class/yago/WikicatAmericanFinanciers"	1952
"http://dbpedia.org/class/yago/WikicatK-typeAsteroids"	1952
"http://dbpedia.org/class/yago/Ichthyologist110196617"	1952
"http://dbpedia.org/class/yago/WikicatFCLorientPlayers"	1951
"http://www.wikidata.org/entity/Q9620"	1951
"http://dbpedia.org/class/yago/WikicatAlumniOfTheUniversityOfEastAnglia"	1950
"http://dbpedia.org/class/yago/WikicatAustralianWriters"	1950
"http://dbpedia.org/class/yago/WikicatHongKongMaleFilmActors"	1949
"http://dbpedia.org/class/yago/Wikicat2001DebutAlbums"	1949
"http://dbpedia.org/class/yago/WikicatCompaniesEstablishedIn1981"	1949
"http://dbpedia.org/class/yago/Drawing103234306"	1949
"http://dbpedia.org/class/yago/WikicatBrazilianExpatriatesInPortugal"	1948
"http://dbpedia.org/class/yago/WikicatPeopleFromJacksonville,Florida"	1948
"http://dbpedia.org/class/yago/Overseer110388732"	1948
"http://dbpedia.org/class/yago/WikicatMelodifestivalenContestants"	1948
"http://dbpedia.org/class/yago/WikicatMusicCritics"	1948
"http://dbpedia.org/class/yago/WikicatGermanRomanCatholicPriests"	1948
"http://dbpedia.org/class/yago/WikicatVillagesInRaplaCounty"	1948
"http://dbpedia.org/class/yago/WikicatRomanianEssayists"	1948
"http://dbpedia.org/class/yago/WikicatAdultContemporaryRadioStationsInTheUnitedStates"	1947
"http://dbpedia.org/class/yago/WikicatMexicanFilmActresses"	1946
"http://dbpedia.org/class/yago/WikicatParadoxes"	1946
"http://dbpedia.org/class/yago/WikicatTreatiesOfNicaragua"	1946
"http://dbpedia.org/class/yago/WikicatColumnists"	1946
"http://dbpedia.org/class/yago/WikicatIrishFilms"	1946
"http://dbpedia.org/class/yago/WikicatMunicipalitiesOfValais"	1946
"http://dbpedia.org/class/yago/WikicatTreatiesOfColombia"	1946
"http://dbpedia.org/class/yago/WikicatHamiltonBulldogsPlayers"	1945
"http://dbpedia.org/class/yago/WikicatNysaAsteroids"	1945
"http://dbpedia.org/class/yago/WikicatWisconsinLawyers"	1945
"http://dbpedia.org/class/yago/MedicalProcedure101024392"	1944
"http://dbpedia.org/class/yago/WikicatActressesInTamilCinema"	1944
"http://dbpedia.org/class/yago/WikicatFencersAtThe2012SummerOlympics"	1944
"http://dbpedia.org/class/yago/WikicatDunfermlineAthleticF.C.Players"	1943
"http://dbpedia.org/class/yago/WikicatPlayStation2-onlyGames"	1943
"http://dbpedia.org/class/yago/WikicatOlympicAthletesOfFinland"	1943
"http://dbpedia.org/class/yago/WikicatAfrican-AmericanPeople"	1943
"http://dbpedia.org/class/yago/WikicatSovietIceHockeyPlayers"	1943
"http://dbpedia.org/class/yago/WikicatTypefaces"	1942
"http://dbpedia.org/class/yago/WikicatTelevisionProgramsBasedOnBooks"	1942
"http://dbpedia.org/class/yago/WikicatDiscoveriesByHenryE.Holt"	1942
"http://dbpedia.org/class/yago/Khan110230097"	1942
"http://dbpedia.org/class/yago/WikicatOrganisationsBasedInLondon"	1942
"http://dbpedia.org/class/yago/Wikicat18th-centuryRomanCatholicPriests"	1941
"http://dbpedia.org/class/yago/WikicatMacclesfieldTownF.C.Players"	1941
"http://dbpedia.org/class/yago/WikicatBolivianFootballers"	1941
"http://dbpedia.org/class/yago/WikicatSovietFilmDirectors"	1941
"http://dbpedia.org/class/yago/WikicatFootballVenuesInEngland"	1941
"http://dbpedia.org/class/yago/WikicatOlympicSilverMedalistsForChina"	1940
"http://dbpedia.org/class/yago/WikicatPunkRockSingers"	1940
"http://dbpedia.org/class/yago/WikicatAlgerianLigueProfessionnelle1Players"	1940
"http://dbpedia.org/class/yago/WikicatPeopleFromKarlsruhe"	1939
